"Participant","Date","Difficulty","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","NumberOfShots","NumberOfActions"
"081","2022-06-17_10-35-52","multitask",1615,-435,200,850,1000,11,20,36.3636363636364,90,58,123,479
"081","2022-06-17_10-39-20","monotask",2900,-600,0,0,3500,0,0,NA,NA,175,204,606
"081","2022-06-17_10-42-31","multitask",1745,-455,250,950,1000,13,21,30.7692307692308,85.7142857142857,79,145,490
"082","2022-06-17_14-10-23","monotask",1000,0,0,0,1000,0,0,NA,NA,61,127,301
"082","2022-06-17_14-13-49","multitask",1540,-190,700,780,250,16,20,68.75,85,25,102,307
"082","2022-06-17_14-17-33","monotask",1500,0,0,0,1500,0,0,NA,NA,85,175,355
"082","2022-06-17_14-20-54","multitask",925,-275,100,850,250,9,20,55.5555555555556,85,34,114,330
"082","2022-06-17_14-24-09","monotask",2000,0,0,0,2000,0,0,NA,NA,107,182,314
"082","2022-06-17_14-27-25","multitask",1560,-400,200,1010,750,9,22,66.6666666666667,86.3636363636364,49,123,314
"082","2022-06-17_14-30-41","monotask",3250,0,0,0,3250,0,0,NA,NA,171,227,338
"082","2022-06-17_14-33-54","multitask",2920,-100,650,1120,1250,15,23,53.3333333333333,91.304347826087,86,156,309
"082","2022-06-17_14-37-15","monotask",4250,0,0,0,4250,0,0,NA,NA,208,264,362
"082","2022-06-17_14-40-25","multitask",1020,-700,100,870,750,10,21,20,76.1904761904762,50,124,306
"083","2022-06-20_14-25-43","monotask",680,-70,0,0,750,0,0,NA,NA,41,79,256
"083","2022-06-20_14-31-03","multitask",450,-560,250,510,250,13,18,23.0769230769231,66.6666666666667,23,63,254
"083","2022-06-20_14-35-16","monotask",1250,0,0,0,1250,0,0,NA,NA,66,104,276
"083","2022-06-20_14-38-33","multitask",1055,-625,450,730,500,15,20,40,75,28,79,295
"083","2022-06-20_14-41-57","monotask",1250,0,0,0,1250,0,0,NA,NA,76,146,308
"083","2022-06-20_14-45-05","multitask",470,-1110,750,580,250,17,20,52.9411764705882,60,24,84,288
"083","2022-06-20_14-48-28","monotask",865,-385,0,0,1250,0,0,NA,NA,73,124,289
"083","2022-06-20_14-51-43","multitask",1205,-685,700,690,500,15,18,53.3333333333333,77.7777777777778,31,87,296
"083","2022-06-20_14-55-17","monotask",1360,-140,0,0,1500,0,0,NA,NA,86,166,327
"083","2022-06-20_14-58-34","multitask",1190,-240,350,830,250,13,20,46.1538461538462,90,28,91,268
"084","2022-06-21_11-07-58","monotask",1000,0,0,0,1000,0,0,NA,NA,55,111,370
"084","2022-06-21_11-11-32","multitask",2080,-120,750,950,500,11,20,81.8181818181818,90,31,104,439
"084","2022-06-21_11-14-59","monotask",1700,-50,0,0,1750,0,0,NA,NA,93,207,422
"084","2022-06-21_11-18-10","multitask",2140,-170,900,910,500,13,21,84.6153846153846,85.7142857142857,32,111,394
"084","2022-06-21_11-21-41","monotask",2750,0,0,0,2750,0,0,NA,NA,144,222,329
"084","2022-06-21_11-25-00","multitask",2595,-85,850,1080,750,13,22,84.6153846153846,95.4545454545455,48,142,379
"084","2022-06-21_11-28-27","monotask",3750,0,0,0,3750,0,0,NA,NA,207,313,448
"084","2022-06-21_11-31-40","multitask",3110,-50,950,960,1250,13,21,92.3076923076923,90.4761904761905,75,150,378
"084","2022-06-21_11-35-06","monotask",3650,-100,0,0,3750,0,0,NA,NA,201,302,477
"084","2022-06-21_11-38-18","multitask",3090,0,500,1090,1500,7,23,100,95.6521739130435,84,169,369
"085","2022-06-21_17-01-53","monotask",-1325,-1825,0,0,500,0,0,NA,NA,32,81,308
"085","2022-06-21_17-06-14","multitask",-1955,-2515,50,10,500,15,13,26.6666666666667,38.4615384615385,25,114,298
"085","2022-06-21_17-10-07","monotask",-1660,-1910,0,0,250,0,0,NA,NA,24,103,324
"085","2022-06-21_17-13-50","multitask",-1100,-1980,200,430,250,9,16,44.4444444444444,56.25,25,104,300
"085","2022-06-21_17-17-13","monotask",-2055,-2305,0,0,250,0,0,NA,NA,36,79,252
"085","2022-06-21_17-20-25","multitask",-2070,-2900,150,430,250,11,16,18.1818181818182,56.25,23,84,274
"085","2022-06-21_17-23-58","monotask",-2020,-2270,0,0,250,0,0,NA,NA,36,93,262
"085","2022-06-21_17-28-32","multitask",-2105,-2615,150,110,250,14,17,28.5714285714286,29.4117647058824,26,93,287
"085","2022-06-21_17-32-01","monotask",-1165,-1665,0,0,500,0,0,NA,NA,30,68,258
"085","2022-06-21_17-35-24","multitask",-975,-1295,0,70,250,14,17,21.4285714285714,35.2941176470588,15,84,268
"086","2022-06-22_17-11-44","monotask",-970,-1470,0,0,500,0,0,NA,NA,25,67,188
"086","2022-06-22_17-15-15","multitask",-970,-1810,150,440,250,9,17,22.2222222222222,47.0588235294118,21,75,192
"086","2022-06-22_17-18-38","monotask",-440,-940,0,0,500,0,0,NA,NA,31,76,209
"086","2022-06-22_17-22-54","multitask",-15,-1055,200,590,250,10,18,30,66.6666666666667,19,84,237
"086","2022-06-22_17-27-03","monotask",215,-535,0,0,750,0,0,NA,NA,39,95,218
"086","2022-06-22_17-30-15","multitask",-865,-1915,250,300,500,12,18,25,38.8888888888889,29,72,186
"086","2022-06-22_17-33-28","monotask",-795,-1295,0,0,500,0,0,NA,NA,26,65,214
"086","2022-06-22_17-36-39","multitask",-965,-1595,300,80,250,16,16,25,31.25,16,55,200
"086","2022-06-22_17-39-55","monotask",-455,-1205,0,0,750,0,0,NA,NA,45,90,229
"086","2022-06-22_17-43-11","multitask",-825,-1895,300,270,500,14,18,28.5714285714286,33.3333333333333,25,70,211
"087","2022-06-23_10-12-34","monotask",400,-100,0,0,500,0,0,NA,NA,38,63,354
"087","2022-06-23_10-16-03","multitask",1020,-720,850,640,250,19,18,47.3684210526316,72.2222222222222,21,58,325
"087","2022-06-23_10-19-22","monotask",-185,-935,0,0,750,0,0,NA,NA,51,74,337
"087","2022-06-23_10-22-45","multitask",1160,-610,950,570,250,15,19,66.6666666666667,68.4210526315789,19,54,330
"087","2022-06-23_10-26-04","monotask",-85,-1085,0,0,1000,0,0,NA,NA,60,92,363
"087","2022-06-23_10-29-23","multitask",970,-770,250,990,500,11,21,45.4545454545455,90.4761904761905,28,75,343
"087","2022-06-23_10-32-48","monotask",1365,-385,0,0,1750,0,0,NA,NA,104,131,396
"087","2022-06-23_10-36-03","multitask",915,-1005,700,970,250,15,21,60,80.9523809523809,19,65,365
"087","2022-06-23_10-39-17","monotask",1615,-385,0,0,2000,0,0,NA,NA,103,128,393
"087","2022-06-23_10-42-24","multitask",1445,-455,350,1050,500,9,22,55.5555555555556,86.3636363636364,29,77,355
"088","2022-06-24_10-41-57","monotask",-600,-1100,0,0,500,0,0,NA,NA,34,73,363
"088","2022-06-24_10-45-29","multitask",-325,-1435,250,610,250,13,18,38.4615384615385,66.6666666666667,21,67,401
"088","2022-06-24_10-49-17","monotask",-375,-1125,0,0,750,0,0,NA,NA,54,103,502
"088","2022-06-24_10-52-52","multitask",-1080,-1950,0,370,500,11,20,18.1818181818182,40,32,85,406
"088","2022-06-24_10-56-15","monotask",305,-695,0,0,1000,0,0,NA,NA,56,102,486
"088","2022-06-24_10-59-28","multitask",-155,-1655,400,600,500,19,19,47.3684210526316,63.1578947368421,30,89,484
"088","2022-06-24_11-02-49","monotask",50,-700,0,0,750,0,0,NA,NA,47,92,510
"088","2022-06-24_11-05-59","multitask",-455,-1645,350,590,250,15,17,46.6666666666667,64.7058823529412,30,77,415
"088","2022-06-24_11-09-14","monotask",825,-675,0,0,1500,0,0,NA,NA,79,118,499
"088","2022-06-24_11-12-28","multitask",-690,-1740,200,600,250,9,18,55.5555555555556,61.1111111111111,29,74,421
"089","2022-06-24_16-49-42","monotask",315,-435,0,0,750,0,0,NA,NA,44,71,318
"089","2022-06-24_16-53-04","multitask",1695,-185,700,930,250,13,18,76.9230769230769,94.4444444444444,17,54,322
"089","2022-06-24_16-56-39","monotask",1250,0,0,0,1250,0,0,NA,NA,65,116,322
"089","2022-06-24_16-59-53","multitask",640,-770,600,560,250,13,16,69.2307692307692,81.25,12,56,290
"089","2022-06-24_17-03-05","monotask",600,-150,0,0,750,0,0,NA,NA,50,94,316
"089","2022-06-24_17-06-17","multitask",1260,-540,850,700,250,12,19,83.3333333333333,73.6842105263158,20,58,289
"089","2022-06-24_17-09-37","monotask",950,-50,0,0,1000,0,0,NA,NA,64,122,331
"089","2022-06-24_17-12-49","multitask",715,-735,600,600,250,9,19,88.8888888888889,68.4210526315789,31,71,293
"089","2022-06-24_17-16-10","monotask",1500,0,0,0,1500,0,0,NA,NA,78,116,328
"089","2022-06-24_17-19-20","multitask",1715,-205,750,920,250,14,20,78.5714285714286,85,27,78,317
"090","2022-06-27_10-26-27","monotask",1500,0,0,0,1500,0,0,NA,NA,76,120,394
"090","2022-06-27_10-29-51","multitask",1805,-135,600,840,500,10,19,70,84.2105263157895,26,71,401
"090","2022-06-27_10-33-16","monotask",1500,0,0,0,1500,0,0,NA,NA,87,124,415
"090","2022-06-27_10-36-51","multitask",1210,-150,450,410,500,9,18,77.7777777777778,66.6666666666667,29,79,421
"090","2022-06-27_10-40-20","monotask",1500,0,0,0,1500,0,0,NA,NA,86,120,410
"090","2022-06-27_10-43-35","multitask",2240,0,500,990,750,13,21,53.8461538461538,95.2380952380952,41,93,396
"090","2022-06-27_10-46-56","monotask",2500,0,0,0,2500,0,0,NA,NA,123,161,447
"090","2022-06-27_10-50-08","multitask",1910,-50,400,810,750,12,20,50,85,43,89,409
"090","2022-06-27_10-53-32","monotask",2500,0,0,0,2500,0,0,NA,NA,121,148,463
"090","2022-06-27_10-56-47","multitask",1745,-135,500,880,500,8,21,75,85.7142857142857,48,95,380
"091","2022-06-27_16-14-51","monotask",965,-35,0,0,1000,0,0,NA,NA,56,126,419
"091","2022-06-27_16-18-33","multitask",1030,-490,350,420,750,14,18,50,61.1111111111111,44,128,427
"091","2022-06-27_16-22-03","monotask",1665,-85,0,0,1750,0,0,NA,NA,89,166,356
"091","2022-06-27_16-25-11","multitask",1455,-405,300,810,750,11,18,72.7272727272727,88.8888888888889,44,130,409
"091","2022-06-27_16-28-25","monotask",1200,-300,0,0,1500,0,0,NA,NA,81,179,409
"091","2022-06-27_16-31-33","multitask",1380,-750,550,830,750,13,19,69.2307692307692,84.2105263157895,48,124,403
"091","2022-06-27_16-34-44","monotask",1430,-70,0,0,1500,0,0,NA,NA,78,145,375
"091","2022-06-27_16-37-58","multitask",1980,-50,500,1030,500,14,20,64.2857142857143,95,40,119,422
"091","2022-06-27_16-41-07","monotask",1650,-100,0,0,1750,0,0,NA,NA,89,143,344
"091","2022-06-27_16-44-18","multitask",1265,-335,0,850,750,10,19,40,84.2105263157895,48,105,372
"092","2022-06-29_16-53-26","monotask",1250,0,0,0,1250,0,0,NA,NA,72,149,351
"092","2022-06-29_16-57-12","multitask",805,-405,250,460,500,14,18,28.5714285714286,66.6666666666667,31,91,308
"092","2022-06-29_17-01-08","monotask",680,-70,0,0,750,0,0,NA,NA,42,116,340
"092","2022-06-29_17-04-33","multitask",815,-385,300,650,250,16,17,25,76.4705882352941,22,74,292
"092","2022-06-29_17-08-01","monotask",1250,0,0,0,1250,0,0,NA,NA,68,127,321
"092","2022-06-29_17-11-24","multitask",1340,-450,500,790,500,13,19,46.1538461538462,78.9473684210526,28,81,281
"092","2022-06-29_17-15-03","monotask",1450,-50,0,0,1500,0,0,NA,NA,75,140,347
"092","2022-06-29_17-18-40","multitask",1500,-440,550,890,500,15,20,46.6666666666667,85,33,81,276
"092","2022-06-29_17-22-16","monotask",1750,0,0,0,1750,0,0,NA,NA,91,143,382
"092","2022-06-29_17-25-53","multitask",1090,-650,250,740,750,11,20,36.3636363636364,75,40,103,332
"093","2022-07-01_16-53-17","monotask",-585,-835,0,0,250,0,0,NA,NA,22,67,270
"093","2022-07-01_16-56-54","multitask",-1470,-2130,100,310,250,11,16,18.1818181818182,50,18,70,287
"093","2022-07-01_17-01-17","monotask",-1750,-2250,0,0,500,0,0,NA,NA,36,82,290
"093","2022-07-01_17-04-28","multitask",-615,-835,0,-30,250,9,14,11.1111111111111,35.7142857142857,21,74,263
"093","2022-07-01_17-08-06","monotask",-725,-1225,0,0,500,0,0,NA,NA,32,81,282
"093","2022-07-01_17-11-14","multitask",-855,-1755,100,550,250,8,19,37.5,63.1578947368421,18,56,249
"093","2022-07-01_17-14-33","monotask",610,-140,0,0,750,0,0,NA,NA,47,81,287
"093","2022-07-01_17-17-41","multitask",-845,-1175,-50,130,250,11,17,9.09090909090909,35.2941176470588,16,55,277
"093","2022-07-01_17-21-10","monotask",160,-590,0,0,750,0,0,NA,NA,43,92,292
"093","2022-07-01_17-24-20","multitask",-975,-2015,200,590,250,15,20,33.3333333333333,55,20,64,264
"094","2022-07-04_14-27-32","monotask",165,-335,0,0,500,0,0,NA,NA,33,65,212
"094","2022-07-04_14-31-11","multitask",-795,-1275,150,330,0,13,16,30.7692307692308,56.25,9,42,197
"094","2022-07-04_14-35-01","monotask",-290,-790,0,0,500,0,0,NA,NA,27,83,191
"094","2022-07-04_14-38-09","multitask",355,-895,550,450,250,12,18,58.3333333333333,55.5555555555556,18,48,194
"094","2022-07-04_14-41-20","monotask",195,-555,0,0,750,0,0,NA,NA,43,82,237
"094","2022-07-04_14-46-13","multitask",10,-860,300,320,250,8,17,50,52.9411764705882,12,48,183
"094","2022-07-04_14-49-23","monotask",340,-660,0,0,1000,0,0,NA,NA,52,85,214
"094","2022-07-04_14-52-31","multitask",195,-995,250,690,250,12,18,33.3333333333333,77.7777777777778,20,60,220
"094","2022-07-04_14-55-49","monotask",630,-120,0,0,750,0,0,NA,NA,43,92,222
"094","2022-07-04_14-58-58","multitask",800,-540,500,840,0,11,19,54.5454545454545,84.2105263157895,20,55,216
"095","2022-07-08_16-56-28","monotask",815,-185,0,0,1000,0,0,NA,NA,59,125,379
"095","2022-07-08_17-00-04","multitask",340,-810,100,550,500,11,18,27.2727272727273,66.6666666666667,38,110,388
"095","2022-07-08_17-03-51","monotask",1250,0,0,0,1250,0,0,NA,NA,75,168,427
"095","2022-07-08_17-07-14","multitask",1445,-185,300,830,500,7,19,71.4285714285714,84.2105263157895,41,105,404
"095","2022-07-08_17-10-40","monotask",1450,-300,0,0,1750,0,0,NA,NA,107,226,530
"095","2022-07-08_17-13-55","multitask",2080,-300,700,930,750,14,21,64.2857142857143,85.7142857142857,40,124,416
"095","2022-07-08_17-17-21","monotask",1900,-100,0,0,2000,0,0,NA,NA,105,259,559
"095","2022-07-08_17-20-36","multitask",1870,-400,750,770,750,12,17,75,88.2352941176471,50,130,446
"095","2022-07-08_17-24-04","monotask",2250,0,0,0,2250,0,0,NA,NA,128,284,565
"095","2022-07-08_17-27-39","multitask",1670,-350,600,670,750,14,18,57.1428571428571,77.7777777777778,44,127,416
"096","2022-07-11_17-43-14","monotask",1700,-50,0,0,1750,0,0,NA,NA,110,191,541
"096","2022-07-11_17-46-48","multitask",1570,-100,200,970,500,10,20,50,95,44,116,484
"096","2022-07-11_17-50-41","monotask",2150,-100,0,0,2250,0,0,NA,NA,123,205,514
"096","2022-07-11_17-53-54","multitask",2320,-50,600,1020,750,12,21,75,95.2380952380952,48,108,434
"096","2022-07-11_17-57-12","monotask",3365,-135,0,0,3500,0,0,NA,NA,176,264,629
"096","2022-07-11_18-00-26","multitask",2500,-100,400,950,1250,11,20,72.7272727272727,90,72,140,464
"096","2022-07-11_18-03-43","monotask",4165,-85,0,0,4250,0,0,NA,NA,215,287,600
"096","2022-07-11_18-09-09","multitask",2070,-200,350,670,1250,13,20,53.8461538461538,75,82,158,527
"096","2022-07-11_18-12-30","monotask",3615,-135,0,0,3750,0,0,NA,NA,185,271,629
"096","2022-07-11_18-15-45","multitask",2620,-100,200,1020,1500,9,21,55.5555555555556,95.2380952380952,89,153,525
"097","2022-07-12_16-59-59","monotask",-1180,-1680,0,0,500,0,0,NA,NA,49,227,671
"097","2022-07-12_17-03-49","multitask",-1570,-1630,50,10,0,8,15,25,33.3333333333333,14,141,615
"097","2022-07-12_17-07-22","monotask",-615,-1115,0,0,500,0,0,NA,NA,47,236,779
"097","2022-07-12_17-11-10","multitask",-2100,-2100,-150,-100,250,9,15,11.1111111111111,26.6666666666667,17,120,578
"097","2022-07-12_17-14-46","monotask",-900,-1150,0,0,250,0,0,NA,NA,31,158,624
"097","2022-07-12_17-17-58","multitask",-885,-1555,0,170,500,11,16,27.2727272727273,37.5,32,203,691
"097","2022-07-12_17-22-17","monotask",-440,-940,0,0,500,0,0,NA,NA,49,181,674
"097","2022-07-12_17-25-30","multitask",-35,-1065,400,380,250,15,17,53.3333333333333,58.8235294117647,31,227,806
"097","2022-07-12_17-29-05","monotask",155,-345,0,0,500,0,0,NA,NA,60,302,947
"097","2022-07-12_17-32-30","multitask",-1365,-2025,50,360,250,16,17,25,52.9411764705882,28,179,736
"098","2022-07-20_16-49-09","monotask",1450,-50,0,0,1500,0,0,NA,NA,89,159,379
"098","2022-07-20_16-52-35","multitask",1170,-100,50,470,750,7,18,28.5714285714286,66.6666666666667,46,100,350
"098","2022-07-20_16-55-59","monotask",2500,0,0,0,2500,0,0,NA,NA,188,366,597
"098","2022-07-20_16-59-35","multitask",745,-485,-100,330,1000,12,18,16.6666666666667,50,59,121,363
"098","2022-07-20_17-03-02","monotask",2115,-135,0,0,2250,0,0,NA,NA,183,352,573
"098","2022-07-20_17-06-21","multitask",2080,-350,0,680,1750,15,17,20,76.4705882352941,107,159,385
"098","2022-07-20_17-10-34","monotask",3750,0,0,0,3750,0,0,NA,NA,263,405,623
"098","2022-07-20_17-13-50","multitask",1960,-150,50,310,1750,5,17,40,64.7058823529412,103,153,392
"098","2022-07-20_17-17-44","monotask",5400,-100,0,0,5500,0,0,NA,NA,358,439,752
"098","2022-07-20_17-21-07","multitask",1715,-785,100,400,2000,17,18,23.5294117647059,55.5555555555556,125,208,490
"099","2022-07-25_16-35-26","monotask",1750,0,0,0,1750,0,0,NA,NA,87,143,344
"099","2022-07-25_16-38-59","multitask",940,-1000,500,690,750,12,20,50,70,49,128,403
"099","2022-07-25_16-42-59","monotask",1700,-50,0,0,1750,0,0,NA,NA,106,165,307
"099","2022-07-25_16-46-17","multitask",2310,-100,700,960,750,13,21,84.6153846153846,85.7142857142857,57,136,327
"099","2022-07-25_16-49-45","monotask",2250,0,0,0,2250,0,0,NA,NA,129,194,347
"099","2022-07-25_16-53-06","multitask",2990,-50,650,1140,1250,12,22,66.6666666666667,95.4545454545455,67,152,362
"099","2022-07-25_16-56-23","monotask",2150,-100,0,0,2250,0,0,NA,NA,119,183,349
"099","2022-07-25_16-59-39","multitask",2670,-400,500,1070,1500,10,24,70,83.3333333333333,85,162,337
"099","2022-07-25_17-02-56","monotask",1515,-735,0,0,2250,0,0,NA,NA,126,195,446
"099","2022-07-25_17-06-15","multitask",3610,-100,1150,1060,1500,16,23,81.25,86.9565217391304,86,182,381
"101","2022-09-05_14-21-24","monotask",645,-105,0,0,750,0,0,NA,NA,44,98,364
"101","2022-09-05_14-25-10","multitask",390,-610,250,500,250,14,18,35.7142857142857,66.6666666666667,18,74,338
"101","2022-09-05_14-29-36","monotask",480,-520,0,0,1000,0,0,NA,NA,52,133,378
"101","2022-09-05_14-32-55","multitask",110,-960,400,420,250,13,18,46.1538461538462,61.1111111111111,28,89,356
"101","2022-09-05_14-36-14","monotask",315,-435,0,0,750,0,0,NA,NA,54,160,392
"101","2022-09-05_14-39-26","multitask",1110,-470,900,430,250,12,18,91.6666666666667,61.1111111111111,24,108,374
"101","2022-09-05_14-42-39","monotask",1145,-105,0,0,1250,0,0,NA,NA,76,198,452
"101","2022-09-05_14-46-11","multitask",1070,-340,400,760,250,13,19,46.1538461538462,78.9473684210526,31,124,381
"101","2022-09-05_14-49-29","monotask",850,-400,0,0,1250,0,0,NA,NA,73,191,408
"101","2022-09-05_14-52-43","multitask",1210,-400,350,760,500,10,20,60,75,35,123,344
"102","2022-09-07_14-14-34","monotask",2200,-300,0,0,2500,0,0,NA,NA,134,211,484
"102","2022-09-07_14-18-29","multitask",2050,-970,400,870,1750,14,18,42.8571428571429,88.8888888888889,93,182,473
"102","2022-09-07_14-22-10","monotask",1815,-685,0,0,2500,0,0,NA,NA,138,221,473
"102","2022-09-07_14-25-20","multitask",2085,-1155,500,740,2000,11,19,63.6363636363636,73.6842105263158,98,166,423
"102","2022-09-07_14-28-38","monotask",1710,-790,0,0,2500,0,0,NA,NA,129,205,459
"102","2022-09-07_14-31-49","multitask",2280,-370,500,650,1500,9,19,77.7777777777778,73.6842105263158,74,143,419
"102","2022-09-07_14-35-43","monotask",3400,-100,0,0,3500,0,0,NA,NA,172,246,470
"102","2022-09-07_14-39-01","multitask",1665,-635,150,650,1500,11,20,45.4545454545455,70,83,141,433
"102","2022-09-07_14-42-23","monotask",4615,-135,0,0,4750,0,0,NA,NA,241,307,549
"102","2022-09-07_14-45-32","multitask",1520,-1120,100,790,1750,12,21,33.3333333333333,76.1904761904762,104,192,461
"103","2022-09-26_14-07-33","monotask",1500,0,0,0,1500,0,0,NA,NA,89,130,266
"103","2022-09-26_14-11-06","multitask",775,-485,0,760,500,16,19,12.5,78.9473684210526,36,76,273
"103","2022-09-26_14-14-40","monotask",2250,0,0,0,2250,0,0,NA,NA,111,146,287
"103","2022-09-26_14-18-08","multitask",1910,-100,50,960,1000,11,19,27.2727272727273,94.7368421052632,53,105,295
"103","2022-09-26_14-21-35","monotask",2180,-70,0,0,2250,0,0,NA,NA,112,152,270
"103","2022-09-26_14-24-49","multitask",990,-600,150,690,750,12,18,25,77.7777777777778,48,103,326
"103","2022-09-26_14-28-23","monotask",1900,-100,0,0,2000,0,0,NA,NA,106,160,307
"103","2022-09-26_14-31-38","multitask",2290,-150,250,940,1250,14,20,28.5714285714286,85,61,101,296
"103","2022-09-26_14-34-57","monotask",2200,-50,0,0,2250,0,0,NA,NA,120,168,309
"103","2022-09-26_14-38-06","multitask",2130,-350,350,880,1250,12,21,41.6666666666667,80.9523809523809,70,119,313
"104","2022-10-03_10-42-08","monotask",-1785,-1785,0,0,0,0,0,NA,NA,8,40,282
"104","2022-10-03_10-45-46","multitask",-2585,-2685,-150,250,0,16,16,6.25,37.5,10,57,221
"104","2022-10-03_10-51-03","monotask",-1305,-1555,0,0,250,0,0,NA,NA,17,76,300
"104","2022-10-03_10-54-14","multitask",-2585,-2595,-50,60,0,11,15,27.2727272727273,33.3333333333333,11,67,272
"104","2022-10-03_10-57-32","monotask",-1975,-2225,0,0,250,0,0,NA,NA,15,73,292
"104","2022-10-03_11-00-42","multitask",-2005,-1765,-350,110,0,14,16,7.14285714285714,37.5,15,50,215
"104","2022-10-03_11-03-52","monotask",-2215,-2215,0,0,0,0,0,NA,NA,15,64,289
"104","2022-10-03_11-07-11","multitask",-1335,-1755,0,420,0,6,17,33.3333333333333,64.7058823529412,9,56,238
"104","2022-10-03_11-10-25","monotask",-970,-1220,0,0,250,0,0,NA,NA,27,92,306
"104","2022-10-03_11-13-34","multitask",-3335,-3105,-200,-30,0,12,14,16.6666666666667,28.5714285714286,8,66,292
"105","2022-10-07_14-59-52","monotask",-165,-665,0,0,500,0,0,NA,NA,43,94,227
"105","2022-10-07_15-05-20","multitask",-720,-1720,300,200,500,21,16,28.5714285714286,31.25,37,136,280
"105","2022-10-07_15-08-43","monotask",-1010,-1760,0,0,750,0,0,NA,NA,47,95,210
"105","2022-10-07_15-12-04","multitask",-815,-1865,450,350,250,14,17,50,52.9411764705882,23,90,206
"105","2022-10-07_15-15-27","monotask",-145,-895,0,0,750,0,0,NA,NA,55,119,248
"105","2022-10-07_15-18-42","multitask",-1145,-2245,500,350,250,12,20,58.3333333333333,35,36,109,235
"105","2022-10-07_15-21-59","monotask",280,-720,0,0,1000,0,0,NA,NA,62,127,268
"105","2022-10-07_15-25-18","multitask",-1465,-1865,50,100,250,11,17,36.3636363636364,17.6470588235294,27,125,239
"105","2022-10-07_15-28-30","monotask",-365,-1615,0,0,1250,0,0,NA,NA,74,141,257
"105","2022-10-07_15-31-42","multitask",-535,-2035,650,350,500,13,18,69.2307692307692,44.4444444444444,50,126,250
"106","2022-10-07_17-15-39","monotask",450,-300,0,0,750,0,0,NA,NA,52,106,284
"106","2022-10-07_17-19-44","multitask",190,-1050,150,590,500,12,19,25,63.1578947368421,47,120,348
"106","2022-10-07_17-23-24","monotask",115,-635,0,0,750,0,0,NA,NA,45,109,312
"106","2022-10-07_17-26-40","multitask",105,-855,150,560,250,14,18,42.8571428571429,72.2222222222222,27,101,305
"106","2022-10-07_17-30-00","monotask",-835,-1335,0,0,500,0,0,NA,NA,34,110,296
"106","2022-10-07_17-33-20","multitask",-800,-1420,100,520,0,9,18,44.4444444444444,55.5555555555556,16,83,319
"106","2022-10-07_17-36-50","monotask",-100,-600,0,0,500,0,0,NA,NA,38,92,303
"106","2022-10-07_17-40-17","multitask",400,-750,100,800,250,9,19,33.3333333333333,78.9473684210526,21,90,336
"106","2022-10-07_17-43-56","monotask",-275,-775,0,0,500,0,0,NA,NA,30,69,310
"106","2022-10-07_17-47-04","multitask",-355,-1285,0,680,250,8,19,12.5,68.4210526315789,19,74,324
"107","2022-10-17_17-33-20","monotask",750,0,0,0,750,0,0,NA,NA,44,59,315
"107","2022-10-17_17-36-58","multitask",395,-205,150,450,0,11,16,27.2727272727273,75,6,27,223
"107","2022-10-17_17-42-52","monotask",1200,-50,0,0,1250,0,0,NA,NA,67,96,300
"107","2022-10-17_17-46-20","multitask",-585,-635,50,0,0,10,15,10,40,5,15,215
"107","2022-10-17_17-50-19","monotask",815,-435,0,0,1250,0,0,NA,NA,75,105,303
"107","2022-10-17_17-53-42","multitask",-320,-470,100,50,0,16,17,25,41.1764705882353,11,27,284
"107","2022-10-17_17-57-19","monotask",1150,-100,0,0,1250,0,0,NA,NA,67,111,364
"107","2022-10-17_18-00-42","multitask",580,-350,100,830,0,10,22,20,72.7272727272727,17,53,290
"107","2022-10-17_18-04-12","monotask",1250,0,0,0,1250,0,0,NA,NA,70,107,341
"107","2022-10-17_18-07-37","multitask",1090,-220,150,910,250,10,21,30,85.7142857142857,13,54,289
"108","2022-10-19_17-09-35","monotask",680,-70,0,0,750,0,0,NA,NA,45,91,368
"108","2022-10-19_17-13-06","multitask",1325,-455,550,480,750,12,19,66.6666666666667,63.1578947368421,40,90,359
"108","2022-10-19_17-16-48","monotask",1200,-50,0,0,1250,0,0,NA,NA,71,123,357
"108","2022-10-19_17-20-00","multitask",2340,-100,850,1090,500,12,21,83.3333333333333,95.2380952380952,36,91,380
"108","2022-10-19_17-23-21","monotask",1750,0,0,0,1750,0,0,NA,NA,87,148,415
"108","2022-10-19_17-26-35","multitask",2380,-50,950,980,500,12,21,91.6666666666667,90.4761904761905,31,88,363
"108","2022-10-19_17-30-03","monotask",2000,0,0,0,2000,0,0,NA,NA,104,179,393
"108","2022-10-19_17-33-16","multitask",3020,0,1050,970,1000,14,21,85.7142857142857,90.4761904761905,54,127,364
"108","2022-10-19_17-36-40","monotask",2200,-50,0,0,2250,0,0,NA,NA,127,218,410
"108","2022-10-19_17-39-55","multitask",2695,-185,1000,880,1000,12,20,91.6666666666667,85,51,125,379
"109","2022-10-20_13-50-26","monotask",1500,0,0,0,1500,0,0,NA,NA,78,138,322
"109","2022-10-20_13-54-29","multitask",1590,-120,300,660,750,11,18,63.6363636363636,77.7777777777778,41,89,349
"109","2022-10-20_13-58-00","monotask",2250,0,0,0,2250,0,0,NA,NA,121,192,402
"109","2022-10-20_14-01-11","multitask",2055,-225,600,930,750,12,20,83.3333333333333,95,50,118,378
